page,country,rev_id,Population,prediction
Lekan Salami,Nigeria,765049939.0,206140000.0,Start
Moses Da Rocha,Nigeria,765260051.0,206140000.0,Start
Oluwaseyi Makinde,Nigeria,765263822.0,206140000.0,C
Yusuf Musa Nagogo,Nigeria,765273612.0,206140000.0,Start
Saidu Samaila Sambawa,Nigeria,765320219.0,206140000.0,C
Segun Abraham,Nigeria,765563643.0,206140000.0,Start
Bukar Shaib,Nigeria,766493465.0,206140000.0,Stub
Alhaji Yahaya Madawaki,Nigeria,766945320.0,206140000.0,Start
Gabriel Suswam,Nigeria,767628905.0,206140000.0,Start
Sir Jude Ejiogu,Nigeria,768045378.0,206140000.0,Stub
Sheikh Ahmed Abdullah,Nigeria,768212416.0,206140000.0,Stub
Samson Omeruah,Nigeria,768292967.0,206140000.0,Start
Dabo Aliyu,Nigeria,768440728.0,206140000.0,Stub
Ibrahim Kazaure,Nigeria,768484304.0,206140000.0,Stub
Josaiah Ndubuisi Wachuku,Nigeria,768489794.0,206140000.0,Stub
Bassey Asuquo,Nigeria,768587573.0,206140000.0,Stub
Michael Otedola,Nigeria,768611476.0,206140000.0,Start
Clem Ohameze,Nigeria,768747977.0,206140000.0,Start
Hadiza Bala Usman,Nigeria,769343495.0,206140000.0,Start
Abubakar Malami,Nigeria,769900146.0,206140000.0,Start
Ifeanyi Ugwuanyi,Nigeria,770052156.0,206140000.0,C
Steve Ayorinde,Nigeria,770262490.0,206140000.0,C
Richard Akinjide,Nigeria,770262534.0,206140000.0,Start
Sirika Hadi,Nigeria,771454540.0,206140000.0,Start
Ahmed Idris,Nigeria,771500609.0,206140000.0,Stub
Grace Ekpiwhre,Nigeria,771833733.0,206140000.0,Start
Victor Akande,Nigeria,772191879.0,206140000.0,Stub
Eziuche Ubani,Nigeria,772363251.0,206140000.0,Start
Isyaku Ibrahim,Nigeria,772366075.0,206140000.0,Start
Rilwanu Lukman,Nigeria,772635428.0,206140000.0,C
Edmund Daukoru,Nigeria,772635472.0,206140000.0,Start
Augustus Aikhomu,Nigeria,772962322.0,206140000.0,Start
Felix A. Obuah,Nigeria,773417427.0,206140000.0,Start
Mike Akhigbe,Nigeria,773596602.0,206140000.0,Start
Omotayo Oduntan,Nigeria,773766121.0,206140000.0,Stub
Amal Pepple,Nigeria,773923186.0,206140000.0,Start
Haliru Zakari Jikantoro,Nigeria,774077595.0,206140000.0,Stub
Virginia Etiaba,Nigeria,774143828.0,206140000.0,Start
John Nnia Nwodo,Nigeria,774178817.0,206140000.0,Start
Samuel Ikon,Nigeria,774250291.0,206140000.0,Start
Ishaya Mark Aku,Nigeria,774378994.0,206140000.0,Start
Ibrahim Gusau,Nigeria,774470803.0,206140000.0,Stub
Idris Waziri,Nigeria,774519887.0,206140000.0,Stub
Stephen Oru,Nigeria,774657494.0,206140000.0,Start
Donald Duke,Nigeria,775247499.0,206140000.0,Start
Magaji Muhammed,Nigeria,775487584.0,206140000.0,Stub
Henry Okon Archibong,Nigeria,775705253.0,206140000.0,Stub
Janet Nwadiogo Mokelu,Nigeria,776130152.0,206140000.0,Start
Philip Shaibu,Nigeria,776318059.0,206140000.0,Start
Jereton Mariere,Nigeria,776503248.0,206140000.0,Start
Reynolds Bekinbo Dagogo-Jack,Nigeria,776690769.0,206140000.0,C
Mudasiru Oyetunde Hussein,Nigeria,776822971.0,206140000.0,Start
List of ambassadors of Nigeria,Nigeria,776971035.0,206140000.0,Stub
John Okechukwuemeka,Nigeria,777156398.0,206140000.0,Start
Joy Ogwu,Nigeria,777639961.0,206140000.0,Start
Stephen Akiga,Nigeria,777804573.0,206140000.0,Stub
Adedeji Adeleke,Nigeria,777928073.0,206140000.0,Stub
Isa Yuguda,Nigeria,778076626.0,206140000.0,Start
Kashim Ibrahim-Imam,Nigeria,778399850.0,206140000.0,Start
Kayode Otitoju,Nigeria,778492762.0,206140000.0,Start
Kema Chikwe,Nigeria,778591078.0,206140000.0,Start
Olusegun Olutoyin Aganga,Nigeria,779173965.0,206140000.0,C
Rita Akpan,Nigeria,779397776.0,206140000.0,Start
Aishat Ismail,Nigeria,779397867.0,206140000.0,Start
Maryam Ciroma,Nigeria,779397948.0,206140000.0,Start
Saudatu Bungudu,Nigeria,779398071.0,206140000.0,Stub
Jerry Gana,Nigeria,779398200.0,206140000.0,Start
Salamatu Hussaini Suleiman,Nigeria,779398347.0,206140000.0,Start
Josephine Anenih,Nigeria,779398522.0,206140000.0,Start
Khairat Abdulrazaq-Gwadabe,Nigeria,779398761.0,206140000.0,Start
Patricia Akwashiki,Nigeria,779399917.0,206140000.0,Start
Iyabo Anisulowo,Nigeria,779400398.0,206140000.0,Start
Kofoworola Bucknor,Nigeria,779408691.0,206140000.0,Stub
Mbonu Ojike,Nigeria,779424593.0,206140000.0,C
Badaru Abubakar,Nigeria,779439478.0,206140000.0,Start
Abubakar Mohammed,Nigeria,779487320.0,206140000.0,Stub
Adamu Garba Talba,Nigeria,779487343.0,206140000.0,Start
Ahmed Muhammad Maccido,Nigeria,779487453.0,206140000.0,Stub
Akinlabi Olasunkanmi,Nigeria,779487474.0,206140000.0,Start
Andrew Babalola,Nigeria,779487494.0,206140000.0,Stub
Audu Idris Umar,Nigeria,779487581.0,206140000.0,Start
Baba Tela,Nigeria,779487593.0,206140000.0,Stub
Ben-Collins Ndu,Nigeria,779487623.0,206140000.0,Start
Dahiru Bako Gassol,Nigeria,779487749.0,206140000.0,Stub
Festus Olabode Ola,Nigeria,779487894.0,206140000.0,Stub
Gbenga Ogunniya,Nigeria,779487925.0,206140000.0,Start
Gregory Ngaji,Nigeria,779487945.0,206140000.0,Start
Gyang Dalyop Datong,Nigeria,779487950.0,206140000.0,Start
Haruna Abubakar,Nigeria,779487992.0,206140000.0,Stub
Haruna Aziz Zeego,Nigeria,779487993.0,206140000.0,Stub
Hassan Muhammed Gusau,Nigeria,779487997.0,206140000.0,Stub
Hosea Ehinlanwo,Nigeria,779488003.0,206140000.0,Start
Hyde Onuaguluchi,Nigeria,779488005.0,206140000.0,Stub
Ibiapuye Martyns-Yellowe,Nigeria,779488016.0,206140000.0,Stub
Ibrahim Kura Mohammed,Nigeria,779488019.0,206140000.0,Start
Ibrahim Kuta,Nigeria,779488020.0,206140000.0,Start
Ibrahim Muhammed Kirikasama,Nigeria,779488031.0,206140000.0,Start
Idi Othman Guda,Nigeria,779488036.0,206140000.0,Stub
Idris Abubakar,Nigeria,779488041.0,206140000.0,Stub
Ifeanyi Ararume,Nigeria,779488044.0,206140000.0,Stub
Ikechukwu Obiorah,Nigeria,779488064.0,206140000.0,Start
Isa Mohammed (Nigerian senator),Nigeria,779488066.0,206140000.0,Stub
John Azuta-Mbata,Nigeria,779488110.0,206140000.0,Start
Jonathan Zwingina,Nigeria,779488117.0,206140000.0,Stub
Joseph Olatunji Ajayi,Nigeria,779488124.0,206140000.0,Stub
Joseph Waku,Nigeria,779488126.0,206140000.0,Stub
Jubril Aminu,Nigeria,779488141.0,206140000.0,Start
Julius Ucha,Nigeria,779488144.0,206140000.0,Start
Kaka Mallam Yale,Nigeria,779488147.0,206140000.0,Start
Kawu Peto Dukku,Nigeria,779488152.0,206140000.0,Start
Lawrence Ayo,Nigeria,779488173.0,206140000.0,Stub
Mohammed A. Muhammed,Nigeria,779488234.0,206140000.0,Start
Mohammed Adamu Bello,Nigeria,779488239.0,206140000.0,Start
Mohammed Tukur Liman,Nigeria,779488251.0,206140000.0,Stub
Moji Akinfenwa,Nigeria,779488252.0,206140000.0,Start
Nimi Barigha-Amange,Nigeria,779488273.0,206140000.0,Start
Omololu Meroyi,Nigeria,779488303.0,206140000.0,Start
Osita Izunaso,Nigeria,779488337.0,206140000.0,Start
Otaru Salihu Ohize,Nigeria,779488339.0,206140000.0,Stub
Patrick Aga,Nigeria,779488345.0,206140000.0,Stub
Patrick Osakwe,Nigeria,779488348.0,206140000.0,Start
Roland Owie,Nigeria,779488355.0,206140000.0,Stub
Sa'idu Ahmed Alkali,Nigeria,779488356.0,206140000.0,Stub
Sahabi Alhaji Yaú,Nigeria,779488360.0,206140000.0,Start
Saidu Kumo,Nigeria,779488368.0,206140000.0,Start
Salisu Matori,Nigeria,779488370.0,206140000.0,Start
Sama’ila Mamman,Nigeria,779488376.0,206140000.0,Start
Satty Davies Gogwim,Nigeria,779488378.0,206140000.0,Start
Silas Janfa,Nigeria,779488381.0,206140000.0,Start
Simeon Oduoye,Nigeria,779488383.0,206140000.0,Start
Simon Ajibola,Nigeria,779488384.0,206140000.0,Start
Sola Akinyede,Nigeria,779488387.0,206140000.0,Start
Sylvanus Ngele,Nigeria,779488405.0,206140000.0,Stub
Sylvester Anyanwu,Nigeria,779488409.0,206140000.0,Start
Sylvester Ayodele Arise,Nigeria,779488411.0,206140000.0,Start
Tawar Umbi Wada,Nigeria,779488414.0,206140000.0,Stub
Tokunbo Afikuyomi,Nigeria,779488428.0,206140000.0,Stub
Tupele-Ebi Diffa,Nigeria,779488435.0,206140000.0,Stub
Udoma Udo Udoma,Nigeria,779488440.0,206140000.0,Start
Umar Usman Dukku,Nigeria,779488443.0,206140000.0,Stub
Umaru Dahiru,Nigeria,779488446.0,206140000.0,Start
Victor Oyofo,Nigeria,779488452.0,206140000.0,Stub
Vincent Obasi Usulor,Nigeria,779488454.0,206140000.0,Stub
Wahab Dosunmu,Nigeria,779488456.0,206140000.0,Stub
Wilson Asinobi Ake,Nigeria,779488458.0,206140000.0,Start
Yushau Anka,Nigeria,779488463.0,206140000.0,Start
Gbemisola Ruqayyah Saraki,Nigeria,779488979.0,206140000.0,Start
Joy Emodi,Nigeria,779489069.0,206140000.0,Start
Nkechi Justina Nwaogu,Nigeria,779489215.0,206140000.0,Start
Stella Omu,Nigeria,779489281.0,206140000.0,Start
Zainab Abdulkadir Kure,Nigeria,779489373.0,206140000.0,Stub
Nenadi Usman,Nigeria,779578315.0,206140000.0,Start
Ken Nnamani,Nigeria,779710549.0,206140000.0,Start
Jumoke Akindele,Nigeria,779732906.0,206140000.0,Start
Patrica Ndogu,Nigeria,779745886.0,206140000.0,Stub
Lateef Adegbite,Nigeria,779961769.0,206140000.0,C
Ita David Ikpeme,Nigeria,780341622.0,206140000.0,Start
Nkeiruka Onyejeocha,Nigeria,781024802.0,206140000.0,Stub
Folake Olunloyo,Nigeria,781239098.0,206140000.0,Stub
List of impeached Nigerian state governors,Nigeria,781543519.0,206140000.0,Start
Ebikabowei Victor-Ben,Nigeria,782178603.0,206140000.0,Start
Segun Adewale (Aeroland),Nigeria,782357462.0,206140000.0,Start
Sunday Fajinmi,Nigeria,782357673.0,206140000.0,Start
Ibrahim Tahir,Nigeria,782437981.0,206140000.0,Start
Adams Dabotorudima,Nigeria,782848034.0,206140000.0,Stub
Smart Adeyemi,Nigeria,783362770.0,206140000.0,Start
Anna Mghwira,Nigeria,783656407.0,206140000.0,Start
Martin Elechi,Nigeria,783728193.0,206140000.0,Stub
James Ocholi,Nigeria,783737928.0,206140000.0,Stub
Clement Isong,Nigeria,783833481.0,206140000.0,C
Mas’ud El-Jibril,Nigeria,783912480.0,206140000.0,Stub
Ikuinyi O. Ibani,Nigeria,783959501.0,206140000.0,Stub
Bala Mohammed,Nigeria,784005120.0,206140000.0,Start
Matthew Mbu Junior,Nigeria,784026624.0,206140000.0,Start
Mohammed Saleh,Nigeria,784066388.0,206140000.0,Start
Omobola Johnson,Nigeria,784420624.0,206140000.0,Start
Moses Majekodunmi,Nigeria,784959290.0,206140000.0,Start
Temitope Aluko,Nigeria,784986720.0,206140000.0,Start
Soji Adejumo,Nigeria,784990535.0,206140000.0,C
Sam Dede,Nigeria,786058863.0,206140000.0,Stub
Christopher Kolade,Nigeria,786694361.0,206140000.0,Start
Abba Musa Rimi,Nigeria,787364831.0,206140000.0,Start
Abdallah Wali,Nigeria,787384789.0,206140000.0,Stub
Abdul'aziz Abubakar Yari,Nigeria,787393938.0,206140000.0,Start
Abdul Yandoma,Nigeria,787402226.0,206140000.0,Stub
Abdulahi Bala Adamu,Nigeria,787402298.0,206140000.0,Stub
Abdulazeez Ibrahim,Nigeria,787402426.0,206140000.0,Stub
Abdulaziz Usman,Nigeria,787402662.0,206140000.0,Start
Abdullahi Shelleng,Nigeria,787407307.0,206140000.0,Start
Abdulmumini M. Hassan,Nigeria,787407620.0,206140000.0,Stub
Abdurrahman Shugaba Darman,Nigeria,787408840.0,206140000.0,Start
Abike Dabiri,Nigeria,787427764.0,206140000.0,Start
Abubakar Atiku Bagudu,Nigeria,787471496.0,206140000.0,Start
Abubakar Habu Hashidu,Nigeria,787471669.0,206140000.0,Start
Abubakar Iro Danmusa,Nigeria,787471696.0,206140000.0,Stub
Abubakar Mahdi,Nigeria,787471718.0,206140000.0,Stub
Adawari Pepple,Nigeria,787640191.0,206140000.0,Stub
Adebayo Adedeji,Nigeria,787649558.0,206140000.0,Start
Adebayo Salami,Nigeria,787649673.0,206140000.0,Stub
Adefemi Kila,Nigeria,787650223.0,206140000.0,Start
Adeleke Mamora,Nigeria,787659664.0,206140000.0,Start
Adoga Onah,Nigeria,787707786.0,206140000.0,Stub
Wilson Sabiya,Nigeria,787708023.0,206140000.0,Stub
Efunroye Tinubu,Nigeria,787788195.0,206140000.0,C
Ahmed Hassan Barata,Nigeria,787914691.0,206140000.0,Start
Ahmed Mohammed Inuwa,Nigeria,787916328.0,206140000.0,Stub
Ahmed Usman,Nigeria,787919039.0,206140000.0,Start
Ahmed Zanna,Nigeria,787919453.0,206140000.0,Start
Mamman Bello Ali,Nigeria,787959802.0,206140000.0,Stub
Akin Babalola Kamar Odunsi,Nigeria,788033950.0,206140000.0,Start
Akpan Isemin,Nigeria,788042755.0,206140000.0,Start
Emmanuel C. Aguma,Nigeria,788177602.0,206140000.0,Stub
Desmond Akawor,Nigeria,788177605.0,206140000.0,Stub
John Bazia,Nigeria,788177613.0,206140000.0,Stub
Chinyere Igwe,Nigeria,788177633.0,206140000.0,Stub
Bright Jacob,Nigeria,788177639.0,206140000.0,Stub
Isaac Kamalu,Nigeria,788177641.0,206140000.0,Stub
Kenneth Kobani,Nigeria,788177644.0,206140000.0,Stub
Roseline Konya,Nigeria,788177649.0,206140000.0,Stub
Fred Kpakol,Nigeria,788177653.0,206140000.0,Stub
Ephraim Nwuzi,Nigeria,788177657.0,206140000.0,Stub
Ukel Oyaghiri,Nigeria,788177671.0,206140000.0,Start
Chukwuemeka Woke,Nigeria,788177679.0,206140000.0,Stub
Albert Legogie,Nigeria,788197928.0,206140000.0,Stub
Godwin Obaseki,Nigeria,788436008.0,206140000.0,Stub
Ogor Okuweh,Nigeria,788443858.0,206140000.0,Stub
Mohammed Barkindo,Nigeria,788475043.0,206140000.0,Stub
Ali Sa'ad Birnin-Kudu,Nigeria,788480390.0,206140000.0,Stub
Aliyu Doma,Nigeria,788534823.0,206140000.0,Start
Obinna Chidoka,Nigeria,788693572.0,206140000.0,Start
Aminu Sule Garo,Nigeria,788879037.0,206140000.0,Start
Amos Adamu,Nigeria,788902905.0,206140000.0,C
Ebiti Ndok,Nigeria,788932955.0,206140000.0,Stub
Wuraola Esan,Nigeria,788997606.0,206140000.0,Start
Elizabeth Adekogbe,Nigeria,789002958.0,206140000.0,Start
Remi Sonaiya,Nigeria,789093991.0,206140000.0,Start
Henry Adefope,Nigeria,789230538.0,206140000.0,Start
Annie Okonkwo,Nigeria,789345193.0,206140000.0,Start
Anthony Agbo,Nigeria,789397226.0,206140000.0,Start
Anthony George Manzo,Nigeria,789405518.0,206140000.0,Start
Anthony Ikhazoboh,Nigeria,789407739.0,206140000.0,Stub
Silas Ali Agara,Nigeria,789549126.0,206140000.0,Stub
Idris Wada,Nigeria,789549141.0,206140000.0,Stub
Onimim Jacks,Nigeria,789653447.0,206140000.0,Start
Arikpo Okoi,Nigeria,789701950.0,206140000.0,Stub
John Wash Pam,Nigeria,789828178.0,206140000.0,Stub
Asheik Jarma,Nigeria,789897702.0,206140000.0,Stub
Onyeka Onwenu,Nigeria,790034865.0,206140000.0,Start
Awwal Ibrahim,Nigeria,790270671.0,206140000.0,Start
Ayo Oni,Nigeria,790294111.0,206140000.0,Stub
Kingsley Kuku,Nigeria,790340381.0,206140000.0,C
Baba Adamu Iyam,Nigeria,790369329.0,206140000.0,Stub
Babafemi Ogundipe,Nigeria,790370929.0,206140000.0,Start
Babatunde Elegbede,Nigeria,790372368.0,206140000.0,Start
Badamasi Maccido,Nigeria,790410910.0,206140000.0,Start
Aisha Alhassan,Nigeria,790411731.0,206140000.0,C
Bashir Adeniyi Musa,Nigeria,790695051.0,206140000.0,Stub
Matthew Ifeanyi Nwagwu,Nigeria,790841268.0,206140000.0,Start
Bello Maitama Yusuf,Nigeria,790915504.0,206140000.0,Stub
Alhaji Alabi Hassan Olajoku,Nigeria,790921577.0,206140000.0,C
Bello Hayatu Gwarzo,Nigeria,791012716.0,206140000.0,Start
Bello Jibrin Gada,Nigeria,791012753.0,206140000.0,Start
Maitama Sule,Nigeria,791392061.0,206140000.0,Start
Salisu Abubakar Maikasuwa,Nigeria,791421640.0,206140000.0,Stub
Biodun Ogunbiyi,Nigeria,791503119.0,206140000.0,Start
Blessing Didia,Nigeria,791690154.0,206140000.0,Stub
Babachi Lawal,Nigeria,791726285.0,206140000.0,Stub
Bob-Manuel Udokwu,Nigeria,791767952.0,206140000.0,Stub
Kate Henshaw,Nigeria,791798551.0,206140000.0,Start
Pauline Tallen,Nigeria,791824810.0,206140000.0,Start
Bola Afonja,Nigeria,791885383.0,206140000.0,Stub
Brimmo Yusuf,Nigeria,792328388.0,206140000.0,Stub
T. O. S. Benson,Nigeria,792375026.0,206140000.0,GA
Bukky Wright,Nigeria,792576231.0,206140000.0,Start
Bethel Nnaemeka Amadi,Nigeria,792729943.0,206140000.0,Stub
Yahaya Bello,Nigeria,792796516.0,206140000.0,Stub
Godwin Ogbaga,Nigeria,793630677.0,206140000.0,Start
Umaru Dikko,Nigeria,793750975.0,206140000.0,Start
Ali Modu Sheriff,Nigeria,793902400.0,206140000.0,Start
Samuel Akintola,Nigeria,793922357.0,206140000.0,C
Chijioke Nwakodo,Nigeria,793947308.0,206140000.0,Stub
Chinyere Ike Nwosu,Nigeria,794022939.0,206140000.0,Start
Kamorudeen Adekunle Adedibu,Nigeria,794024094.0,206140000.0,Stub
Lanre Towry-Coker,Nigeria,794044467.0,206140000.0,Start
Chris Ogiemwonyi,Nigeria,794130997.0,206140000.0,C
Aliyu Abubakar,Nigeria,794160019.0,206140000.0,Stub
Oshodi Tapa,Nigeria,794164823.0,206140000.0,Start
Thomas Aguiyi-Ironsi,Nigeria,794209686.0,206140000.0,Stub
Chukwuemeka Ezeife,Nigeria,794311690.0,206140000.0,Start
Clarence Olafemi,Nigeria,794589024.0,206140000.0,Stub
Cletus Komena Emein,Nigeria,794659435.0,206140000.0,Start
Henry Dele Alake,Nigeria,795105762.0,206140000.0,C
Osita Ogbu,Nigeria,795125234.0,206140000.0,Stub
Abubakar Barde,Nigeria,795220296.0,206140000.0,Start
Olajumoke Okoya-Thomas,Nigeria,795391316.0,206140000.0,Start
Draft:Moses Ukpong,Nigeria,795631581.0,206140000.0,Start
Anthony Obi,Nigeria,795834056.0,206140000.0,Start
Alphonsus Obi Igbeke,Nigeria,795961653.0,206140000.0,Start
Attahiru Bafarawa,Nigeria,796043577.0,206140000.0,Start
Marshal Harry,Nigeria,796168791.0,206140000.0,Stub
Janet Akinrinade,Nigeria,796211909.0,206140000.0,Stub
Adebayo Johnson Bankole,Nigeria,796219391.0,206140000.0,Stub
Laz Unaogu,Nigeria,796222560.0,206140000.0,Start
Ahmed Sani Stores,Nigeria,796308865.0,206140000.0,Stub
Ali Olanusi,Nigeria,796490612.0,206140000.0,Start
Alani Bankole,Nigeria,796491693.0,206140000.0,Start
Lee Maeba,Nigeria,796671529.0,206140000.0,Stub
Wahab Dosumu,Nigeria,796741557.0,206140000.0,Stub
